ID,CAT DEPTO,CAT MUN,REGION,DEPARTAME_COD,DEPARTAME_NOMBRE,MUNICIPIO_NOMBRE,MUNICIPIO_COD,LIN BASE 2014,META,AVA,PER INSC REG,PER INSC,PER BEN EMP,PER BEN BOOTSCAMPS,PER CAP EMP,PER GRAD,EQU ACOMP,EQU ETP TEMP,EQU ETP MAD,CAMB JUEG,AYUDAPPS,TOT STAR UPS,INV MINTIC EJEC,INV MINITC PROY,POR INV MINITC,INV CONTR EJEC,CONTR PROY,INV MINTIC PROY CONT,COSTO,ID_INDICADOR,FECHA CARGUE,FECHA VIGENCIA,META1
,,,Regi�n Pac�fico,27,CHOCO,SIPI,27745,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Caribe,23,CORDOBA,VALENCIA,23855,4,Por demanda,0,0,0,10,10,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,CAJICA,25126,40,Por demanda,0,0,0,57,57,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
17446,,,Regi�n Eje Cafetero,17,CALDAS,MARULANDA,17446,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Caribe,13,BOLIVAR,SIMITI,13744,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
5604,,,Regi�n Eje Cafetero,05,ANTIOQUIA,REMEDIOS,05604,0,52000,0,0,0,2,2,0,0,0,0,0,0,0,0,"20102,00","20102,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
5400,,,Regi�n Eje Cafetero,05,ANTIOQUIA,LA UNION,05400,0,52000,0,0,0,11,11,0,0,0,0,0,0,0,0,"30453,00","30453,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
85010,,,Regi�n Llano,85,CASANARE,AGUAZUL,85010,0,22000,0,0,0,10,10,0,0,0,0,0,0,0,0,"316071,00","316071,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,15,BOYACA,SOTAQUIRA,15763,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
15531,,,Regi�n Centro Orient,15,BOYACA,PAUNA,15531,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,SOCORRO,68755,14,Por demanda,0,0,0,4,4,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
23570,,,Regi�n Caribe,23,CORDOBA,PUEBLO NUEVO,23570,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,"10051,00","10051,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,QUETAME,25594,2,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Eje Cafetero,66,RISARALDA,BELEN DE UMBRIA,66088,3,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Caribe,08,ATLANTICO,SOLEDAD,08758,128,Por demanda,0,0,0,137,137,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Pac�fico,52,NARI�O,CHACHAGsI,52240,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
44855,,,Regi�n Caribe,44,LA GUAJIRA,URUMITA,44855,0,30000,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Pac�fico,19,CAUCA,CALOTO,19142,2,Por demanda,0,0,0,7,7,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Eje Cafetero,66,RISARALDA,DOSQUEBRADAS,66170,94,Por demanda,0,0,0,74,74,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,GACHETA,25297,4,Por demanda,0,0,0,4,4,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,BITUIMA,25095,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
5321,,,Regi�n Eje Cafetero,05,ANTIOQUIA,GUATAPE,05321,0,30000,0,0,0,5,5,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Sur,91,AMAZONAS,EL ENCANTO,91263,22,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Sur,41,HUILA,NATAGA,41483,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
54673,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,SAN CAYETANO,54673,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,"12564,00","12564,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,COTA,25214,12,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
27580,,,Regi�n Pac�fico,27,CHOCO,RIO IRO,27580,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,"20102,00","20102,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
5652,,,Regi�n Eje Cafetero,05,ANTIOQUIA,SAN FRANCISCO,05652,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
85139,,,Regi�n Llano,85,CASANARE,MANI,85139,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
13670,,,Regi�n Caribe,13,BOLIVAR,SAN PABLO,13670,0,52000,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Orient,15,BOYACA,SORA,15762,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Orient,15,BOYACA,SANTA SOFIA,15696,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
54174,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,CHITAGA,54174,0,22000,0,0,0,3,3,0,0,0,0,0,0,0,0,"102083,00","102083,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,TORO,76823,3,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
15542,,,Regi�n Centro Orient,15,BOYACA,PESCA,15542,0,52000,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Orient,15,BOYACA,OTANCHE,15507,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
73622,,,Regi�n Centro Sur,73,TOLIMA,RONCESVALLES,73622,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,EL DOVIO,76250,2,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Pac�fico,27,CHOCO,UNION PANAMERICANA,27810,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Llano,85,CASANARE,TAURAMENA,85410,8,Por demanda,0,0,0,8,8,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
15276,,,Regi�n Centro Orient,15,BOYACA,FLORESTA,15276,0,22000,0,0,0,1,1,0,0,0,0,0,0,0,0,"82439,00","82439,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Caribe,70,SUCRE,SUCRE,70771,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Pac�fico,19,CAUCA,MIRANDA,19455,6,Por demanda,0,0,0,10,10,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
25402,,,Regi�n Centro Orient,25,CUNDINAMARCA,LA VEGA,25402,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,SAN VICENTE DE CHUCURI,68689,2,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Caribe,47,MAGDALENA,ZONA BANANERA,47980,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Llano,97,VAUPES,MITU,97001,2,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
5234,,,Regi�n Eje Cafetero,05,ANTIOQUIA,DABEIBA,05234,0,22000,0,0,0,1,1,0,0,0,0,0,0,0,0,"82439,00","82439,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Caribe,13,BOLIVAR,ARJONA,13052,6,Por demanda,0,0,0,16,16,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
5656,,,Regi�n Eje Cafetero,05,ANTIOQUIA,SAN JERONIMO,05656,0,52000,0,0,0,10,10,0,0,0,0,0,0,0,0,"2513,00","2513,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
5576,,,Regi�n Eje Cafetero,05,ANTIOQUIA,PUEBLORRICO,05576,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Eje Cafetero,17,CALDAS,SALAMINA,17653,1,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
73067,,,Regi�n Centro Sur,73,TOLIMA,ATACO,73067,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,SANTIAGO,54680,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
20045,,,Regi�n Caribe,20,CESAR,BECERRIL,20045,0,22000,0,0,0,2,2,0,0,0,0,0,0,0,0,"19644,00","19644,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,15,BOYACA,MIRAFLORES,15455,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Orient,15,BOYACA,TUTAZA,15839,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
52405,,,Regi�n Pac�fico,52,NARI�O,LEIVA,52405,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
17877,,,Regi�n Eje Cafetero,17,CALDAS,VITERBO,17877,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Eje Cafetero,63,QUINDIO,LA TEBAIDA,63401,3,Por demanda,0,0,0,7,7,0,0,1,0,1,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Llano,97,VAUPES,PAPUNAUA,97777,,,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
15764,,,Regi�n Centro Orient,15,BOYACA,SORACA,15764,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
5670,,,Regi�n Eje Cafetero,05,ANTIOQUIA,SAN ROQUE,05670,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
5615,,,Regi�n Eje Cafetero,05,ANTIOQUIA,RIONEGRO,05615,0,30000,0,0,0,58,58,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
73624,,,Regi�n Centro Sur,73,TOLIMA,ROVIRA,73624,0,52000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,7691,2020-12-31,2020-12-31,
5697,,,Regi�n Eje Cafetero,05,ANTIOQUIA,EL SANTUARIO,05697,0,22000,0,0,0,3,3,0,0,0,0,0,0,0,0,"102083,00","102083,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
5390,,,Regi�n Eje Cafetero,05,ANTIOQUIA,LA PINTADA,05390,0,22000,0,0,0,2,2,0,0,0,0,0,0,0,0,"19644,00","19644,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Pac�fico,52,NARI�O,LA LLANADA,52385,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
68547,,,Regi�n Centro Orient,68,SANTANDER,PIEDECUESTA,68547,0,22000,0,0,0,63,63,0,0,1,0,1,0,0,0,"31254719,00","31254719,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,15,BOYACA,COVARACHIA,15218,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
86571,,,Regi�n Centro Sur,86,PUTUMAYO,PUERTO GUZMAN,86571,0,52000,0,0,0,1,1,0,0,0,0,0,0,0,0,"17589,00","17589,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Pac�fico,19,CAUCA,SAN SEBASTIAN,19693,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Llano,94,GUAINIA,BARRANCO MINAS,94343,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Pac�fico,52,NARI�O,IMUES,52354,1,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
15842,,,Regi�n Centro Orient,15,BOYACA,UMBITA,15842,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Caribe,70,SUCRE,MORROA,70473,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
47551,,,Regi�n Caribe,47,MAGDALENA,PIVIJAY,47551,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
54125,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,CACOTA,54125,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
73411,,,Regi�n Centro Sur,73,TOLIMA,LIBANO,73411,0,52000,0,0,0,6,6,0,0,1,1,0,0,0,0,"3698841,00","3698841,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
25843,,,Regi�n Centro Orient,25,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,25843,0,52000,0,0,0,20,20,0,0,2,2,0,0,0,0,"7174760,00","7174760,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,ANZA,05044,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
47545,,,Regi�n Caribe,47,MAGDALENA,PIJI�O DEL CARMEN,47545,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Caribe,13,BOLIVAR,TIQUISIO,13810,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,EL CARMEN DE VIBORAL,05148,14,Por demanda,0,0,0,13,13,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,ANSERMANUEVO,76041,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,HISPANIA,05353,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Eje Cafetero,17,CALDAS,VICTORIA,17867,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
17380,,,Regi�n Eje Cafetero,17,CALDAS,LA DORADA,17380,0,30000,0,0,0,16,16,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
20570,,,Regi�n Caribe,20,CESAR,PUEBLO BELLO,20570,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
5495,,,Regi�n Eje Cafetero,05,ANTIOQUIA,NECHI,05495,0,22000,0,0,0,1,1,0,0,0,0,0,0,0,0,"82439,00","82439,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Pac�fico,52,NARI�O,EL TABLON DE GOMEZ,52258,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Pac�fico,52,NARI�O,ARBOLEDA,52051,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Eje Cafetero,66,RISARALDA,MISTRATO,66456,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,CUCUTA,54001,306,Por demanda,0,0,0,701,701,0,0,41,41,0,0,0,0,"76499317,00","76499317,00",,",00",",00",,,5677,2018-12-31,2018-12-31,
50590,,,Regi�n Llano,50,META,PUERTO RICO,50590,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,MONTEBELLO,05467,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
50680,,,Regi�n Llano,50,META,SAN CARLOS DE GUAROA,50680,0,52000,0,0,0,2,2,0,0,0,0,0,0,0,0,"12564,00","12564,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Caribe,70,SUCRE,GUARANDA,70265,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Sur,73,TOLIMA,MELGAR,73449,2,Por demanda,0,0,0,22,22,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
54245,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,EL CARMEN,54245,0,30000,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Caribe,13,BOLIVAR,SANTA ROSA DEL SUR,13688,1,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
13074,,,Regi�n Caribe,13,BOLIVAR,BARRANCO DE LOBA,13074,0,22000,0,0,0,1,1,0,0,0,0,0,0,0,0,"82439,00","82439,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Sur,41,HUILA,PALERMO,41524,1,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
15816,,,Regi�n Centro Orient,15,BOYACA,TOGsI,15816,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,15,BOYACA,MUZO,15480,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
52427,,,Regi�n Pac�fico,52,NARI�O,MAGsI,52427,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Caribe,08,ATLANTICO,BARRANQUILLA,08001,1598,Por demanda,0,0,0,1711,1711,0,0,63,39,24,0,0,0,"1163567643,00","1163567643,00",,",00",",00",,,5677,2018-12-31,2018-12-31,
13683,,,Regi�n Caribe,13,BOLIVAR,SANTA ROSA,13683,0,22000,0,0,0,3,3,0,0,0,0,0,0,0,0,"102083,00","102083,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,ZIPACON,25898,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
68211,,,Regi�n Centro Orient,68,SANTANDER,CONTRATACION,68211,0,52000,0,0,0,1,1,0,0,0,0,0,0,0,0,"2513,00","2513,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
73520,,,Regi�n Centro Sur,73,TOLIMA,PALOCABILDO,73520,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
66045,,,Regi�n Eje Cafetero,66,RISARALDA,APIA,66045,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Caribe,23,CORDOBA,CHIMA,23168,1,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,PIEDECUESTA,68547,94,Por demanda,0,0,0,58,58,0,0,1,1,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,VILLA DEL ROSARIO,54874,17,Por demanda,0,0,0,60,60,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,SABANA DE TORRES,68655,4,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,15,BOYACA,TUNUNGUA,15832,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Centro Orient,15,BOYACA,ALMEIDA,15022,47,Por demanda,0,0,0,4,4,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
85400,,,Regi�n Llano,85,CASANARE,TAMARA,85400,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
25506,,,Regi�n Centro Orient,25,CUNDINAMARCA,VENECIA,25506,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,LA UNION,76400,3,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,15,BOYACA,MACANAL,15425,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
27025,,,Regi�n Pac�fico,27,CHOCO,ALTO BAUDO,27025,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Sur,18,CAQUETA,BELEN DE LOS ANDAQUIES,18094,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,GUACA,68318,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
47205,,,Regi�n Caribe,47,MAGDALENA,CONCORDIA,47205,0,22000,0,0,0,1,1,0,0,0,0,0,0,0,0,"82439,00","82439,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,FUQUENE,25288,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,PASCA,25535,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
91530,,,Regi�n Centro Sur,91,AMAZONAS,PUERTO ALEGRIA,91530,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
15317,,,Regi�n Centro Orient,15,BOYACA,GUACAMAYAS,15317,0,22000,0,0,0,3,3,0,0,0,0,0,0,0,0,"247317,00","247317,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
8549,,,Regi�n Caribe,08,ATLANTICO,PIOJO,08549,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,"10051,00","10051,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
